Market,Route,Period,Date,Amount,Currency
Carbon,ICE_EUA,SPOT,11/1/2023,82.57,EUR
Carbon,ICE_EUA,DEC-2023,11/1/2023,82.76,EUR
Carbon,ICE_EUA,JAN-2024,11/1/2023,83.22,EUR
Carbon,ICE_EUA,MAR-2024,11/1/2023,83.78,EUR
Carbon,ICE_EUA,APR-2024,11/1/2023,83.78,EUR
Carbon,ICE_EUA,JUN-2024,11/1/2023,84.82,EUR
Carbon,ICE_EUA,AUG-2024,11/1/2023,85.50,EUR
Carbon,ICE_EUA,SEP-2024,11/1/2023,85.83,EUR
Carbon,ICE_EUA,OCT-2024,11/1/2023,85.83,EUR
Carbon,ICE_EUA,DEC-2024,11/1/2023,86.90,EUR
Carbon,ICE_EUA,JAN-2025,11/1/2023,86.90,EUR
Carbon,ICE_EUA,MAR-2025,11/1/2023,87.98,EUR
Carbon,ICE_EUA,APR-2025,11/1/2023,87.98,EUR
Carbon,ICE_EUA,JUN-2025,11/1/2023,88.87,EUR
Carbon,ICE_EUA,AUG-2025,11/1/2023,89.43,EUR
Carbon,ICE_EUA,SEP-2025,11/1/2023,89.67,EUR
Carbon,ICE_EUA,OCT-2025,11/1/2023,89.67,EUR
Carbon,ICE_EUA,DEC-2025,11/1/2023,90.56,EUR
Carbon,ICE_EUA,JAN-2026,11/1/2023,90.56,EUR
Carbon,ICE_EUA,APR-2026,11/1/2023,91.52,EUR
Carbon,ICE_EUA,DEC-2026,11/1/2023,94.30,EUR
Carbon,ICE_EUA,DEC-2027,11/1/2023,98.25,EUR
Carbon,ICE_EUA,DEC-2029,11/1/2023,106.78,EUR
Carbon,ICE_EUA,DEC-2030,11/1/2023,106.78,EUR
Carbon,ICE_EUA,SPOT,11/2/2023,83.64,EUR
Carbon,ICE_EUA,DEC-2023,11/2/2023,83.81,EUR
Carbon,ICE_EUA,JAN-2024,11/2/2023,84.29,EUR
Carbon,ICE_EUA,MAR-2024,11/2/2023,84.83,EUR
Carbon,ICE_EUA,APR-2024,11/2/2023,84.83,EUR
Carbon,ICE_EUA,JUN-2024,11/2/2023,85.98,EUR
Carbon,ICE_EUA,AUG-2024,11/2/2023,86.64,EUR
Carbon,ICE_EUA,SEP-2024,11/2/2023,87.10,EUR
Carbon,ICE_EUA,OCT-2024,11/2/2023,87.10,EUR
Carbon,ICE_EUA,DEC-2024,11/2/2023,87.96,EUR
Carbon,ICE_EUA,JAN-2025,11/2/2023,87.96,EUR
Carbon,ICE_EUA,MAR-2025,11/2/2023,89.06,EUR
Carbon,ICE_EUA,APR-2025,11/2/2023,89.06,EUR
Carbon,ICE_EUA,JUN-2025,11/2/2023,89.94,EUR
Carbon,ICE_EUA,AUG-2025,11/2/2023,90.48,EUR
Carbon,ICE_EUA,SEP-2025,11/2/2023,90.69,EUR
Carbon,ICE_EUA,OCT-2025,11/2/2023,90.69,EUR
Carbon,ICE_EUA,DEC-2025,11/2/2023,91.55,EUR
Carbon,ICE_EUA,JAN-2026,11/2/2023,91.55,EUR
Carbon,ICE_EUA,APR-2026,11/2/2023,92.51,EUR
Carbon,ICE_EUA,DEC-2026,11/2/2023,95.34,EUR
Carbon,ICE_EUA,DEC-2027,11/2/2023,99.23,EUR
Carbon,ICE_EUA,DEC-2029,11/2/2023,107.44,EUR
Carbon,ICE_EUA,DEC-2030,11/2/2023,107.44,EUR
Carbon,ICE_EUA,SPOT,11/3/2023,82.91,EUR
Carbon,ICE_EUA,DEC-2023,11/3/2023,83.09,EUR
Carbon,ICE_EUA,JAN-2024,11/3/2023,83.56,EUR
Carbon,ICE_EUA,MAR-2024,11/3/2023,84.13,EUR
Carbon,ICE_EUA,APR-2024,11/3/2023,84.13,EUR
Carbon,ICE_EUA,JUN-2024,11/3/2023,85.20,EUR
Carbon,ICE_EUA,AUG-2024,11/3/2023,85.87,EUR
Carbon,ICE_EUA,SEP-2024,11/3/2023,86.35,EUR
Carbon,ICE_EUA,OCT-2024,11/3/2023,86.35,EUR
Carbon,ICE_EUA,DEC-2024,11/3/2023,87.24,EUR
Carbon,ICE_EUA,JAN-2025,11/3/2023,87.24,EUR
Carbon,ICE_EUA,MAR-2025,11/3/2023,88.35,EUR
Carbon,ICE_EUA,APR-2025,11/3/2023,88.35,EUR
Carbon,ICE_EUA,JUN-2025,11/3/2023,89.22,EUR
Carbon,ICE_EUA,AUG-2025,11/3/2023,89.77,EUR
Carbon,ICE_EUA,SEP-2025,11/3/2023,89.98,EUR
Carbon,ICE_EUA,OCT-2025,11/3/2023,89.98,EUR
Carbon,ICE_EUA,DEC-2025,11/3/2023,90.86,EUR
Carbon,ICE_EUA,JAN-2026,11/3/2023,90.86,EUR
Carbon,ICE_EUA,APR-2026,11/3/2023,91.93,EUR
Carbon,ICE_EUA,DEC-2026,11/3/2023,94.71,EUR
Carbon,ICE_EUA,DEC-2027,11/3/2023,98.62,EUR
Carbon,ICE_EUA,DEC-2029,11/3/2023,106.86,EUR
Carbon,ICE_EUA,DEC-2030,11/3/2023,106.86,EUR
Carbon,ICE_EUA,SPOT,11/6/2023,81.26,EUR
Carbon,ICE_EUA,DEC-2023,11/6/2023,81.46,EUR
Carbon,ICE_EUA,JAN-2024,11/6/2023,81.92,EUR
Carbon,ICE_EUA,MAR-2024,11/6/2023,82.47,EUR
Carbon,ICE_EUA,APR-2024,11/6/2023,82.47,EUR
Carbon,ICE_EUA,JUN-2024,11/6/2023,83.52,EUR
Carbon,ICE_EUA,AUG-2024,11/6/2023,84.18,EUR
Carbon,ICE_EUA,SEP-2024,11/6/2023,84.65,EUR
Carbon,ICE_EUA,OCT-2024,11/6/2023,84.65,EUR
Carbon,ICE_EUA,DEC-2024,11/6/2023,85.51,EUR
Carbon,ICE_EUA,JAN-2025,11/6/2023,85.51,EUR
Carbon,ICE_EUA,MAR-2025,11/6/2023,86.62,EUR
Carbon,ICE_EUA,APR-2025,11/6/2023,86.62,EUR
Carbon,ICE_EUA,JUN-2025,11/6/2023,87.49,EUR
Carbon,ICE_EUA,AUG-2025,11/6/2023,88.02,EUR
Carbon,ICE_EUA,SEP-2025,11/6/2023,88.23,EUR
Carbon,ICE_EUA,OCT-2025,11/6/2023,88.23,EUR
Carbon,ICE_EUA,DEC-2025,11/6/2023,89.11,EUR
Carbon,ICE_EUA,JAN-2026,11/6/2023,89.11,EUR
Carbon,ICE_EUA,APR-2026,11/6/2023,90.18,EUR
Carbon,ICE_EUA,DEC-2026,11/6/2023,92.97,EUR
Carbon,ICE_EUA,DEC-2027,11/6/2023,97.03,EUR
Carbon,ICE_EUA,DEC-2029,11/6/2023,105.31,EUR
Carbon,ICE_EUA,DEC-2030,11/6/2023,105.31,EUR
Carbon,ICE_EUA,SPOT,11/7/2023,80.20,EUR
Carbon,ICE_EUA,DEC-2023,11/7/2023,80.41,EUR
Carbon,ICE_EUA,JAN-2024,11/7/2023,80.89,EUR
Carbon,ICE_EUA,MAR-2024,11/7/2023,81.41,EUR
Carbon,ICE_EUA,APR-2024,11/7/2023,81.41,EUR
Carbon,ICE_EUA,JUN-2024,11/7/2023,82.43,EUR
Carbon,ICE_EUA,AUG-2024,11/7/2023,83.07,EUR
Carbon,ICE_EUA,SEP-2024,11/7/2023,83.54,EUR
Carbon,ICE_EUA,OCT-2024,11/7/2023,83.54,EUR
Carbon,ICE_EUA,DEC-2024,11/7/2023,84.40,EUR
Carbon,ICE_EUA,JAN-2025,11/7/2023,84.40,EUR
Carbon,ICE_EUA,MAR-2025,11/7/2023,85.50,EUR
Carbon,ICE_EUA,APR-2025,11/7/2023,85.50,EUR
Carbon,ICE_EUA,JUN-2025,11/7/2023,86.33,EUR
Carbon,ICE_EUA,AUG-2025,11/7/2023,86.85,EUR
Carbon,ICE_EUA,SEP-2025,11/7/2023,87.03,EUR
Carbon,ICE_EUA,OCT-2025,11/7/2023,87.03,EUR
Carbon,ICE_EUA,DEC-2025,11/7/2023,87.87,EUR
Carbon,ICE_EUA,JAN-2026,11/7/2023,87.87,EUR
Carbon,ICE_EUA,APR-2026,11/7/2023,89.03,EUR
Carbon,ICE_EUA,DEC-2026,11/7/2023,91.61,EUR
Carbon,ICE_EUA,DEC-2027,11/7/2023,95.61,EUR
Carbon,ICE_EUA,DEC-2029,11/7/2023,103.84,EUR
Carbon,ICE_EUA,DEC-2030,11/7/2023,103.84,EUR
Carbon,ICE_EUA,SPOT,11/8/2023,80.58,EUR
Carbon,ICE_EUA,DEC-2023,11/8/2023,80.78,EUR
Carbon,ICE_EUA,JAN-2024,11/8/2023,81.26,EUR
Carbon,ICE_EUA,MAR-2024,11/8/2023,81.77,EUR
Carbon,ICE_EUA,APR-2024,11/8/2023,81.77,EUR
Carbon,ICE_EUA,JUN-2024,11/8/2023,82.84,EUR
Carbon,ICE_EUA,AUG-2024,11/8/2023,83.51,EUR
Carbon,ICE_EUA,SEP-2024,11/8/2023,83.92,EUR
Carbon,ICE_EUA,OCT-2024,11/8/2023,83.92,EUR
Carbon,ICE_EUA,DEC-2024,11/8/2023,84.76,EUR
Carbon,ICE_EUA,JAN-2025,11/8/2023,84.76,EUR
Carbon,ICE_EUA,MAR-2025,11/8/2023,85.86,EUR
Carbon,ICE_EUA,APR-2025,11/8/2023,85.86,EUR
Carbon,ICE_EUA,JUN-2025,11/8/2023,86.69,EUR
Carbon,ICE_EUA,AUG-2025,11/8/2023,87.20,EUR
Carbon,ICE_EUA,SEP-2025,11/8/2023,87.39,EUR
Carbon,ICE_EUA,OCT-2025,11/8/2023,87.39,EUR
Carbon,ICE_EUA,DEC-2025,11/8/2023,88.23,EUR
Carbon,ICE_EUA,JAN-2026,11/8/2023,88.23,EUR
Carbon,ICE_EUA,APR-2026,11/8/2023,89.42,EUR
Carbon,ICE_EUA,DEC-2026,11/8/2023,91.96,EUR
Carbon,ICE_EUA,DEC-2027,11/8/2023,95.87,EUR
Carbon,ICE_EUA,DEC-2028,11/8/2023,99.98,EUR
Carbon,ICE_EUA,DEC-2029,11/8/2023,104.09,EUR
Carbon,ICE_EUA,DEC-2030,11/8/2023,104.09,EUR
Carbon,ICE_EUA,SPOT,11/9/2023,82.51,EUR
Carbon,ICE_EUA,DEC-2023,11/9/2023,82.73,EUR
Carbon,ICE_EUA,JAN-2024,11/9/2023,83.17,EUR
Carbon,ICE_EUA,MAR-2024,11/9/2023,83.72,EUR
Carbon,ICE_EUA,APR-2024,11/9/2023,83.72,EUR
Carbon,ICE_EUA,JUN-2024,11/9/2023,84.81,EUR
Carbon,ICE_EUA,AUG-2024,11/9/2023,85.49,EUR
Carbon,ICE_EUA,SEP-2024,11/9/2023,85.89,EUR
Carbon,ICE_EUA,OCT-2024,11/9/2023,85.89,EUR
Carbon,ICE_EUA,DEC-2024,11/9/2023,86.74,EUR
Carbon,ICE_EUA,JAN-2025,11/9/2023,86.74,EUR
Carbon,ICE_EUA,MAR-2025,11/9/2023,87.84,EUR
Carbon,ICE_EUA,APR-2025,11/9/2023,87.84,EUR
Carbon,ICE_EUA,JUN-2025,11/9/2023,88.67,EUR
Carbon,ICE_EUA,AUG-2025,11/9/2023,89.18,EUR
Carbon,ICE_EUA,SEP-2025,11/9/2023,89.37,EUR
Carbon,ICE_EUA,OCT-2025,11/9/2023,89.37,EUR
Carbon,ICE_EUA,DEC-2025,11/9/2023,90.21,EUR
Carbon,ICE_EUA,JAN-2026,11/9/2023,90.21,EUR
Carbon,ICE_EUA,MAR-2026,11/9/2023,91.44,EUR
Carbon,ICE_EUA,APR-2026,11/9/2023,91.44,EUR
Carbon,ICE_EUA,DEC-2026,11/9/2023,93.99,EUR
Carbon,ICE_EUA,DEC-2027,11/9/2023,97.90,EUR
Carbon,ICE_EUA,DEC-2028,11/9/2023,102.01,EUR
Carbon,ICE_EUA,DEC-2029,11/9/2023,106.13,EUR
Carbon,ICE_EUA,DEC-2030,11/9/2023,106.13,EUR
Carbon,ICE_EUA,MAR-2026,11/8/2023,89.42,EUR
Carbon,ICE_EUA,DEC-2028,11/7/2023,99.72,EUR
Carbon,ICE_EUA,MAR-2026,11/7/2023,89.03,EUR
Carbon,ICE_EUA,DEC-2028,11/6/2023,101.17,EUR
Carbon,ICE_EUA,MAR-2026,11/6/2023,90.18,EUR
Carbon,ICE_EUA,DEC-2028,11/3/2023,102.74,EUR
Carbon,ICE_EUA,MAR-2026,11/3/2023,91.93,EUR
Carbon,ICE_EUA,DEC-2028,11/2/2023,103.34,EUR
Carbon,ICE_EUA,MAR-2026,11/2/2023,92.51,EUR
Carbon,ICE_EUA,DEC-2028,11/1/2023,102.51,EUR
Carbon,ICE_EUA,MAR-2026,11/1/2023,91.52,EUR
Carbon,ICE_EUA,SPOT,11/10/2023,83.85,EUR
Carbon,ICE_EUA,DEC-2023,11/10/2023,84.08,EUR
Carbon,ICE_EUA,JAN-2024,11/10/2023,84.51,EUR
Carbon,ICE_EUA,MAR-2024,11/10/2023,85.07,EUR
Carbon,ICE_EUA,APR-2024,11/10/2023,85.07,EUR
Carbon,ICE_EUA,JUN-2024,11/10/2023,86.11,EUR
Carbon,ICE_EUA,AUG-2024,11/10/2023,86.90,EUR
Carbon,ICE_EUA,SEP-2024,11/10/2023,87.29,EUR
Carbon,ICE_EUA,OCT-2024,11/10/2023,87.29,EUR
Carbon,ICE_EUA,DEC-2024,11/10/2023,88.09,EUR
Carbon,ICE_EUA,JAN-2025,11/10/2023,88.09,EUR
Carbon,ICE_EUA,MAR-2025,11/10/2023,89.18,EUR
Carbon,ICE_EUA,APR-2025,11/10/2023,89.18,EUR
Carbon,ICE_EUA,JUN-2025,11/10/2023,90.02,EUR
Carbon,ICE_EUA,AUG-2025,11/10/2023,90.53,EUR
Carbon,ICE_EUA,SEP-2025,11/10/2023,90.71,EUR
Carbon,ICE_EUA,OCT-2025,11/10/2023,90.71,EUR
Carbon,ICE_EUA,DEC-2025,11/10/2023,91.59,EUR
Carbon,ICE_EUA,JAN-2026,11/10/2023,91.59,EUR
Carbon,ICE_EUA,MAR-2026,11/10/2023,92.89,EUR
Carbon,ICE_EUA,APR-2026,11/10/2023,92.89,EUR
Carbon,ICE_EUA,DEC-2026,11/10/2023,95.29,EUR
Carbon,ICE_EUA,DEC-2027,11/10/2023,99.25,EUR
Carbon,ICE_EUA,DEC-2028,11/10/2023,103.31,EUR
Carbon,ICE_EUA,DEC-2029,11/10/2023,107.36,EUR
Carbon,ICE_EUA,DEC-2030,11/10/2023,107.36,EUR
Carbon,ICE_EUA,SPOT,11/13/2023,82.46,EUR
Carbon,ICE_EUA,DEC-2023,11/13/2023,82.67,EUR
Carbon,ICE_EUA,JAN-2024,11/13/2023,83.13,EUR
Carbon,ICE_EUA,MAR-2024,11/13/2023,83.67,EUR
Carbon,ICE_EUA,APR-2024,11/13/2023,83.67,EUR
Carbon,ICE_EUA,JUN-2024,11/13/2023,84.68,EUR
Carbon,ICE_EUA,AUG-2024,11/13/2023,85.42,EUR
Carbon,ICE_EUA,SEP-2024,11/13/2023,85.80,EUR
Carbon,ICE_EUA,OCT-2024,11/13/2023,85.80,EUR
Carbon,ICE_EUA,DEC-2024,11/13/2023,86.58,EUR
Carbon,ICE_EUA,JAN-2025,11/13/2023,86.58,EUR
Carbon,ICE_EUA,MAR-2025,11/13/2023,87.63,EUR
Carbon,ICE_EUA,APR-2025,11/13/2023,87.63,EUR
Carbon,ICE_EUA,JUN-2025,11/13/2023,88.48,EUR
Carbon,ICE_EUA,AUG-2025,11/13/2023,89.00,EUR
Carbon,ICE_EUA,SEP-2025,11/13/2023,89.19,EUR
Carbon,ICE_EUA,OCT-2025,11/13/2023,89.19,EUR
Carbon,ICE_EUA,DEC-2025,11/13/2023,90.08,EUR
Carbon,ICE_EUA,JAN-2026,11/13/2023,90.08,EUR
Carbon,ICE_EUA,MAR-2026,11/13/2023,91.38,EUR
Carbon,ICE_EUA,APR-2026,11/13/2023,91.38,EUR
Carbon,ICE_EUA,DEC-2026,11/13/2023,93.75,EUR
Carbon,ICE_EUA,DEC-2027,11/13/2023,97.70,EUR
Carbon,ICE_EUA,DEC-2028,11/13/2023,101.75,EUR
Carbon,ICE_EUA,DEC-2029,11/13/2023,105.80,EUR
Carbon,ICE_EUA,DEC-2030,11/13/2023,105.80,EUR
Carbon,ICE_EUA,SPOT,11/14/2023,84.10,EUR
Carbon,ICE_EUA,DEC-2023,11/14/2023,84.32,EUR
Carbon,ICE_EUA,JAN-2024,11/14/2023,84.78,EUR
Carbon,ICE_EUA,MAR-2024,11/14/2023,85.33,EUR
Carbon,ICE_EUA,APR-2024,11/14/2023,85.33,EUR
Carbon,ICE_EUA,JUN-2024,11/14/2023,86.35,EUR
Carbon,ICE_EUA,AUG-2024,11/14/2023,87.11,EUR
Carbon,ICE_EUA,SEP-2024,11/14/2023,87.51,EUR
Carbon,ICE_EUA,OCT-2024,11/14/2023,87.51,EUR
Carbon,ICE_EUA,DEC-2024,11/14/2023,88.32,EUR
Carbon,ICE_EUA,JAN-2025,11/14/2023,88.32,EUR
Carbon,ICE_EUA,MAR-2025,11/14/2023,89.40,EUR
Carbon,ICE_EUA,APR-2025,11/14/2023,89.40,EUR
Carbon,ICE_EUA,JUN-2025,11/14/2023,90.24,EUR
Carbon,ICE_EUA,AUG-2025,11/14/2023,90.77,EUR
Carbon,ICE_EUA,SEP-2025,11/14/2023,90.96,EUR
Carbon,ICE_EUA,OCT-2025,11/14/2023,90.96,EUR
Carbon,ICE_EUA,DEC-2025,11/14/2023,91.85,EUR
Carbon,ICE_EUA,JAN-2026,11/14/2023,91.85,EUR
Carbon,ICE_EUA,MAR-2026,11/14/2023,93.15,EUR
Carbon,ICE_EUA,APR-2026,11/14/2023,93.15,EUR
Carbon,ICE_EUA,DEC-2026,11/14/2023,95.53,EUR
Carbon,ICE_EUA,DEC-2027,11/14/2023,99.50,EUR
Carbon,ICE_EUA,DEC-2028,11/14/2023,103.57,EUR
Carbon,ICE_EUA,DEC-2029,11/14/2023,107.65,EUR
Carbon,ICE_EUA,DEC-2030,11/14/2023,107.65,EUR
Carbon,ICE_EUA,SPOT,11/15/2023,86.42,EUR
Carbon,ICE_EUA,DEC-2023,11/15/2023,86.66,EUR
Carbon,ICE_EUA,JAN-2024,11/15/2023,87.15,EUR
Carbon,ICE_EUA,MAR-2024,11/15/2023,87.68,EUR
Carbon,ICE_EUA,APR-2024,11/15/2023,87.68,EUR
Carbon,ICE_EUA,JUN-2024,11/15/2023,88.74,EUR
Carbon,ICE_EUA,AUG-2024,11/15/2023,89.53,EUR
Carbon,ICE_EUA,SEP-2024,11/15/2023,89.94,EUR
Carbon,ICE_EUA,OCT-2024,11/15/2023,89.94,EUR
Carbon,ICE_EUA,DEC-2024,11/15/2023,90.78,EUR
Carbon,ICE_EUA,JAN-2025,11/15/2023,90.78,EUR
Carbon,ICE_EUA,MAR-2025,11/15/2023,91.87,EUR
Carbon,ICE_EUA,APR-2025,11/15/2023,91.87,EUR
Carbon,ICE_EUA,JUN-2025,11/15/2023,92.73,EUR
Carbon,ICE_EUA,AUG-2025,11/15/2023,93.26,EUR
Carbon,ICE_EUA,SEP-2025,11/15/2023,93.45,EUR
Carbon,ICE_EUA,OCT-2025,11/15/2023,93.45,EUR
Carbon,ICE_EUA,DEC-2025,11/15/2023,94.37,EUR
Carbon,ICE_EUA,JAN-2026,11/15/2023,94.37,EUR
Carbon,ICE_EUA,MAR-2026,11/15/2023,95.55,EUR
Carbon,ICE_EUA,APR-2026,11/15/2023,95.55,EUR
Carbon,ICE_EUA,DEC-2026,11/15/2023,98.21,EUR
Carbon,ICE_EUA,DEC-2027,11/15/2023,102.29,EUR
Carbon,ICE_EUA,DEC-2028,11/15/2023,106.42,EUR
Carbon,ICE_EUA,DEC-2029,11/15/2023,110.55,EUR
Carbon,ICE_EUA,DEC-2030,11/15/2023,110.55,EUR
Carbon,ICE_EUA,SPOT,11/16/2023,83.33,EUR
Carbon,ICE_EUA,DEC-2023,11/16/2023,83.55,EUR
Carbon,ICE_EUA,JAN-2024,11/16/2023,84.03,EUR
Carbon,ICE_EUA,MAR-2024,11/16/2023,84.56,EUR
Carbon,ICE_EUA,APR-2024,11/16/2023,84.56,EUR
Carbon,ICE_EUA,JUN-2024,11/16/2023,85.60,EUR
Carbon,ICE_EUA,AUG-2024,11/16/2023,86.37,EUR
Carbon,ICE_EUA,SEP-2024,11/16/2023,86.76,EUR
Carbon,ICE_EUA,OCT-2024,11/16/2023,86.76,EUR
Carbon,ICE_EUA,DEC-2024,11/16/2023,87.56,EUR
Carbon,ICE_EUA,JAN-2025,11/16/2023,87.56,EUR
Carbon,ICE_EUA,MAR-2025,11/16/2023,88.65,EUR
Carbon,ICE_EUA,APR-2025,11/16/2023,88.65,EUR
Carbon,ICE_EUA,JUN-2025,11/16/2023,89.49,EUR
Carbon,ICE_EUA,AUG-2025,11/16/2023,90.01,EUR
Carbon,ICE_EUA,SEP-2025,11/16/2023,90.20,EUR
Carbon,ICE_EUA,OCT-2025,11/16/2023,90.20,EUR
Carbon,ICE_EUA,DEC-2025,11/16/2023,91.10,EUR
Carbon,ICE_EUA,JAN-2026,11/16/2023,91.10,EUR
Carbon,ICE_EUA,MAR-2026,11/16/2023,92.24,EUR
Carbon,ICE_EUA,APR-2026,11/16/2023,92.24,EUR
Carbon,ICE_EUA,DEC-2026,11/16/2023,94.78,EUR
Carbon,ICE_EUA,DEC-2027,11/16/2023,98.85,EUR
Carbon,ICE_EUA,DEC-2028,11/16/2023,102.97,EUR
Carbon,ICE_EUA,DEC-2029,11/16/2023,107.09,EUR
Carbon,ICE_EUA,DEC-2030,11/16/2023,107.09,EUR
Carbon,ICE_EUA,SPOT,11/17/2023,83.02,EUR
Carbon,ICE_EUA,DEC-2023,11/17/2023,83.23,EUR
Carbon,ICE_EUA,JAN-2024,11/17/2023,83.70,EUR
Carbon,ICE_EUA,MAR-2024,11/17/2023,84.23,EUR
Carbon,ICE_EUA,APR-2024,11/17/2023,84.23,EUR
Carbon,ICE_EUA,JUN-2024,11/17/2023,85.24,EUR
Carbon,ICE_EUA,AUG-2024,11/17/2023,85.99,EUR
Carbon,ICE_EUA,SEP-2024,11/17/2023,86.40,EUR
Carbon,ICE_EUA,OCT-2024,11/17/2023,86.40,EUR
Carbon,ICE_EUA,DEC-2024,11/17/2023,87.22,EUR
Carbon,ICE_EUA,JAN-2025,11/17/2023,87.22,EUR
Carbon,ICE_EUA,MAR-2025,11/17/2023,88.30,EUR
Carbon,ICE_EUA,APR-2025,11/17/2023,88.30,EUR
Carbon,ICE_EUA,JUN-2025,11/17/2023,89.12,EUR
Carbon,ICE_EUA,AUG-2025,11/17/2023,89.63,EUR
Carbon,ICE_EUA,SEP-2025,11/17/2023,89.80,EUR
Carbon,ICE_EUA,OCT-2025,11/17/2023,89.80,EUR
Carbon,ICE_EUA,DEC-2025,11/17/2023,90.68,EUR
Carbon,ICE_EUA,JAN-2026,11/17/2023,90.68,EUR
Carbon,ICE_EUA,MAR-2026,11/17/2023,91.73,EUR
Carbon,ICE_EUA,APR-2026,11/17/2023,91.73,EUR
Carbon,ICE_EUA,MAY-2026,11/17/2023,91.73,EUR
Carbon,ICE_EUA,JUN-2026,11/17/2023,91.73,EUR
Carbon,ICE_EUA,AUG-2026,11/17/2023,92.89,EUR
Carbon,ICE_EUA,SEP-2026,11/17/2023,92.89,EUR
Carbon,ICE_EUA,DEC-2026,11/17/2023,94.03,EUR
Carbon,ICE_EUA,DEC-2027,11/17/2023,97.75,EUR
Carbon,ICE_EUA,DEC-2028,11/17/2023,101.66,EUR
Carbon,ICE_EUA,DEC-2029,11/17/2023,105.58,EUR
Carbon,ICE_EUA,DEC-2030,11/17/2023,105.58,EUR
Carbon,ICE_EUA,SPOT,11/20/2023,83.50,EUR
Carbon,ICE_EUA,DEC-2023,11/20/2023,83.72,EUR
Carbon,ICE_EUA,JAN-2024,11/20/2023,84.18,EUR
Carbon,ICE_EUA,MAR-2024,11/20/2023,84.71,EUR
Carbon,ICE_EUA,APR-2024,11/20/2023,84.71,EUR
Carbon,ICE_EUA,JUN-2024,11/20/2023,85.69,EUR
Carbon,ICE_EUA,AUG-2024,11/20/2023,86.38,EUR
Carbon,ICE_EUA,SEP-2024,11/20/2023,86.85,EUR
Carbon,ICE_EUA,OCT-2024,11/20/2023,86.85,EUR
Carbon,ICE_EUA,DEC-2024,11/20/2023,87.71,EUR
Carbon,ICE_EUA,JAN-2025,11/20/2023,87.71,EUR
Carbon,ICE_EUA,MAR-2025,11/20/2023,88.80,EUR
Carbon,ICE_EUA,APR-2025,11/20/2023,88.80,EUR
Carbon,ICE_EUA,JUN-2025,11/20/2023,89.66,EUR
Carbon,ICE_EUA,AUG-2025,11/20/2023,90.19,EUR
Carbon,ICE_EUA,SEP-2025,11/20/2023,90.38,EUR
Carbon,ICE_EUA,OCT-2025,11/20/2023,90.38,EUR
Carbon,ICE_EUA,DEC-2025,11/20/2023,91.27,EUR
Carbon,ICE_EUA,JAN-2026,11/20/2023,91.27,EUR
Carbon,ICE_EUA,MAR-2026,11/20/2023,92.30,EUR
Carbon,ICE_EUA,APR-2026,11/20/2023,92.30,EUR
Carbon,ICE_EUA,MAY-2026,11/20/2023,92.30,EUR
Carbon,ICE_EUA,JUN-2026,11/20/2023,92.30,EUR
Carbon,ICE_EUA,AUG-2026,11/20/2023,93.47,EUR
Carbon,ICE_EUA,SEP-2026,11/20/2023,93.47,EUR
Carbon,ICE_EUA,DEC-2026,11/20/2023,94.58,EUR
Carbon,ICE_EUA,DEC-2027,11/20/2023,97.98,EUR
Carbon,ICE_EUA,DEC-2028,11/20/2023,101.48,EUR
Carbon,ICE_EUA,DEC-2029,11/20/2023,105.08,EUR
Carbon,ICE_EUA,DEC-2030,11/20/2023,105.08,EUR
Carbon,ICE_EUA,SPOT,11/21/2023,82.36,EUR
Carbon,ICE_EUA,DEC-2023,11/21/2023,82.57,EUR
Carbon,ICE_EUA,JAN-2024,11/21/2023,83.01,EUR
Carbon,ICE_EUA,MAR-2024,11/21/2023,83.54,EUR
Carbon,ICE_EUA,APR-2024,11/21/2023,83.54,EUR
Carbon,ICE_EUA,JUN-2024,11/21/2023,84.55,EUR
Carbon,ICE_EUA,AUG-2024,11/21/2023,85.24,EUR
Carbon,ICE_EUA,SEP-2024,11/21/2023,85.71,EUR
Carbon,ICE_EUA,OCT-2024,11/21/2023,85.71,EUR
Carbon,ICE_EUA,DEC-2024,11/21/2023,86.50,EUR
Carbon,ICE_EUA,JAN-2025,11/21/2023,86.50,EUR
Carbon,ICE_EUA,MAR-2025,11/21/2023,87.60,EUR
Carbon,ICE_EUA,APR-2025,11/21/2023,87.60,EUR
Carbon,ICE_EUA,JUN-2025,11/21/2023,88.44,EUR
Carbon,ICE_EUA,AUG-2025,11/21/2023,88.94,EUR
Carbon,ICE_EUA,SEP-2025,11/21/2023,89.12,EUR
Carbon,ICE_EUA,OCT-2025,11/21/2023,89.12,EUR
Carbon,ICE_EUA,DEC-2025,11/21/2023,90.00,EUR
Carbon,ICE_EUA,JAN-2026,11/21/2023,90.00,EUR
Carbon,ICE_EUA,MAR-2026,11/21/2023,91.05,EUR
Carbon,ICE_EUA,APR-2026,11/21/2023,91.05,EUR
Carbon,ICE_EUA,MAY-2026,11/21/2023,91.05,EUR
Carbon,ICE_EUA,JUN-2026,11/21/2023,91.05,EUR
Carbon,ICE_EUA,AUG-2026,11/21/2023,92.34,EUR
Carbon,ICE_EUA,SEP-2026,11/21/2023,92.34,EUR
Carbon,ICE_EUA,DEC-2026,11/21/2023,93.42,EUR
Carbon,ICE_EUA,DEC-2027,11/21/2023,97.28,EUR
Carbon,ICE_EUA,DEC-2028,11/21/2023,100.90,EUR
Carbon,ICE_EUA,DEC-2029,11/21/2023,104.51,EUR
